Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4	gammaShape.s:h3n2_2deme
297000	-4658.959556274334	-4610.300997442858	-48.6585588314767	-4610.300997442858	7.140578809148267	41.152863637022314	31.8560924598142	9.296771177208104	0	9	38	21	0	11.124231036036281	0.14214979964886798	0.04321601803943001	1.1393149214479712	1.2596549538332652E-9	1.1136764475483356	0.33857706142549937	4.143364137591988E-9	0.0037612791278827367	2.0	0.25	0.25	0.25	0.25	0.23090934171473396
298000	-4652.562644885458	-4612.331504639386	-40.23114024607206	-4612.331504639386	6.9294426546359595	39.05892272534926	30.90849507918003	8.150427646169227	0	9	38	21	0	11.575222363874119	0.15262723736617678	0.03549226839407136	0.4122924328433821	4.4864974333880285E-10	0.9046477205716768	0.2103687405648487	1.92932641302476E-9	0.004678190340406283	2.0	0.25	0.25	0.25	0.25	0.23090934171473396
299000	-4665.803426191869	-4629.237164828769	-36.56626136310017	-4629.237164828769	6.961041211187779	38.696382432606434	30.877669796281964	7.818712636324478	0	8	37	22	0	11.033764276547062	0.14864973288568625	0.030079192250098655	0.34541184729656765	3.333184640755473E-11	1.0487662381756495	0.21221727541049445	1.6472417290572292E-10	0.003990040627500848	2.0	0.25	0.25	0.25	0.25	0.23090934171473396
300000	-4657.58190258721	-4617.826689087006	-39.75521350020379	-4617.826689087006	7.108035116628262	39.51702459074707	32.30440773041536	7.212616860331713	0	9	38	21	0	11.079738271906313	0.14792086744471777	0.029931706726258504	0.3447381355219357	4.776096997385354E-11	0.6329243147287327	0.12807188935299246	2.3603211715072985E-10	0.003981921511005015	2.0	0.25	0.25	0.25	0.25	0.24529951121037738
301000	-4657.308662460599	-4615.581161387847	-41.7275010727529	-4615.581161387847	7.267714065055798	40.6286406565077	32.88263254317666	7.746008113331039	0	10	39	20	0	12.980113302780742	0.14754828266986514	0.029856314400590004	0.40634237849183513	7.374980921907835E-11	1.1896759418868272	0.24073027698509114	3.644675478527973E-10	0.004129787295544645	2.0	0.25	0.25	0.25	0.25	0.24529951121037738
302000	-4648.331916640947	-4611.95641614559	-36.375500495357386	-4611.95641614559	7.257541662792211	38.71392467385591	31.21571334670854	7.498211327147376	0	11	40	19	0	8.986801479574313	0.21198054626693646	0.02965909853274695	1.040957221790052	3.514398158365694E-10	1.0831773173885186	0.1515519388482368	2.5118229422493402E-9	0.004312598417602891	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
303000	-4641.608932003891	-4611.2723541933965	-30.33657781049487	-4611.2723541933965	6.893032008904402	38.155595931624724	32.02181017596861	6.1337857556561035	0	12	41	18	0	9.514793328849894	0.18416198582126264	0.015284160511594919	1.3343116894113314	2.2627096516586912E-10	2.0460727802413694	0.16980977182753512	2.726385282791815E-9	0.004256160724236266	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
304000	-4643.163342437999	-4611.940539367923	-31.22280307007582	-4611.940539367923	6.85097078813735	38.24078473772242	31.83008404686874	6.410700690853687	0	11	40	19	0	9.1030768973386	0.21493156160692783	0.020037304080116825	0.7610424573494062	1.5554005135944526E-10	0.6286163017825316	0.05860365920371684	1.6684113789679242E-9	0.0039383356103315365	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
305000	-4645.657274230857	-4611.964822522081	-33.69245170877612	-4611.964822522081	6.874032585723361	39.324854542295384	32.993440002155985	6.331414540139402	0	12	41	18	0	13.850061227493203	0.1326295977217232	0.020102158837989846	0.8888881956769885	2.845429031149641E-10	1.994782581956616	0.3023415361168631	1.8773511381965933E-9	0.004301561502205513	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
306000	-4649.433780977958	-4607.937368323645	-41.49641265431258	-4607.937368323645	6.751485964178212	40.1342308395275	33.637254310385345	6.496976529142149	0	12	41	18	0	16.07039526135475	0.13255961190574322	0.01615771053493198	2.0604121689644366	2.0569579068132386E-9	2.092376594856757	0.2550400899921265	1.6875506046733418E-8	0.004402457550871671	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
307000	-4654.8407210207015	-4614.0944253870175	-40.74629563368441	-4614.0944253870175	7.057494114335781	40.36331298988042	34.45724557509866	5.906067414781769	0	11	40	19	0	14.535853585802695	0.12362824252306596	0.01980909927224387	1.1387344870769656	6.02911262788291E-10	1.4281771823205163	0.22883851622870285	3.762758659113713E-9	0.004466693034058486	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
308000	-4664.154789390543	-4613.351950888566	-50.80283850197676	-4613.351950888566	6.840426910471166	41.89501113018431	32.929387104592934	8.965624025591376	0	10	39	20	0	21.49251538346111	0.0932450948898548	0.019637119686273925	1.1111758880963765	8.086899817315235E-10	1.5425057928900778	0.3248468019420607	3.839991571459376E-9	0.0037738995232730523	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
309000	-4659.028444126021	-4619.94979706711	-39.07864705891081	-4619.94979706711	6.735410810148039	39.4257250771984	31.561208664685417	7.864516412512984	0	10	39	20	0	18.75668361782134	0.09288929063641194	0.016048237294481606	0.786745527829685	3.8008884932750663E-10	1.0963232556243685	0.1894088719719616	2.2000038349995385E-9	0.0038411813437838303	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
310000	-4657.0348755733585	-4617.382462140112	-39.652413433246856	-4617.382462140112	6.683580208633126	38.25779972669043	28.088510599664495	10.16928912702592	0	8	37	22	0	15.265979765057265	0.09302077627629528	0.017997944249144682	0.9260336435051152	5.116172259632744E-10	0.9644042078573751	0.1865958752601894	2.644248190606004E-9	0.004660934511900278	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
311000	-4657.522698526163	-4616.346063168682	-41.17663535748151	-4616.346063168682	6.542336908942264	37.919164694366984	29.429568303015305	8.489596391351673	0	10	39	20	0	25.935433399747257	0.08635432450435691	0.013125939100530325	0.26752090501292736	8.575618329705818E-11	0.8660727965922923	0.13164388523614537	5.641819014983907E-10	0.004164352390137501	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
312000	-4659.047013169788	-4618.366796215762	-40.680216954025894	-4618.366796215762	6.552973999613065	39.32693737434008	29.97566930897908	9.351268065361	0	9	38	21	0	20.768971819066376	0.08772979075552463	0.01305711232867574	0.25664929818419013	1.5859816242410836E-10	0.8352567582321515	0.12431400122581474	1.0656095508285236E-9	0.004497517211592831	2.0	0.25	0.25	0.25	0.25	0.27924569690008877
313000	-4672.776619980117	-4618.484275686407	-54.292344293709995	-4618.484275686407	7.186607810555929	42.32183037732238	32.51753089583346	9.804299481488933	0	10	39	20	0	26.49576456889232	0.09079233309074998	0.013740108173796036	0.21547184476316705	9.480610728693854E-11	0.7363038324371336	0.11142894958272118	6.264628751794627E-10	0.0036328791660802935	2.0	0.25	0.25	0.25	0.25	0.27887588284691345
314000	-4681.42963945677	-4626.857042681877	-54.57259677489289	-4626.857042681877	7.086537357410543	43.6135042689735	33.64077379434928	9.972730474624218	0	10	39	20	0	23.99981470100877	0.09074481709573505	0.01556893762198646	0.48735918884369706	2.145469231091396E-10	1.2788406563197072	0.21940856837803374	1.2505041621142758E-9	0.003973610564117737	2.0	0.25	0.25	0.25	0.25	0.15921259201330412
315000	-4673.477424048777	-4620.983620099834	-52.49380394894275	-4620.983620099834	7.054491952575167	43.63846712937291	35.32124101749419	8.317226111878732	0	11	40	19	0	23.90611399078926	0.08687044299372312	0.01555483697810046	0.48724854512251436	7.43612061628104E-11	1.2797093458994095	0.2291420369095526	4.152914575707611E-10	0.0034069821016688012	2.0	0.25	0.25	0.25	0.25	0.15921259201330412
316000	-4691.811098456694	-4631.129445280744	-60.681653175950004	-4631.129445280744	7.313760859488013	44.797655393548226	34.05840737626725	10.739248017280989	0	10	39	20	0	32.3817027669763	0.044628710368822565	0.01310090161361069	0.4928173311767028	4.902691667781706E-10	1.0089033530953277	0.296166827526738	1.670120217083033E-9	0.004246270425674617	2.0	0.25	0.25	0.25	0.25	0.15921259201330412
317000	-4688.449997328794	-4626.639519908943	-61.810477419851324	-4626.639519908943	7.374821231567497	46.90473411678813	36.017835115483585	10.886899001304542	0	10	39	20	0	48.77150469194852	0.04334859332970388	0.009920387148456482	0.18600704570999121	2.354438197665244E-10	0.783158929065202	0.17922703318203487	1.0288064611106577E-9	0.0033603079444757015	2.0	0.25	0.25	0.25	0.25	0.25991727095318834
318000	-4679.8480991775905	-4617.522512978356	-62.325586199235055	-4617.522512978356	7.391242213124842	46.737696020790935	37.07025375570696	9.667442265083983	0	10	39	20	0	44.35616560236711	0.04186831688742738	0.010259592550251575	0.24287456302158955	1.867560431468808E-10	0.545266873646969	0.13361454127255104	7.621317471251752E-10	0.003668764184622101	2.0	0.25	0.25	0.25	0.25	0.25991727095318834
319000	-4686.2034101752915	-4622.154369491994	-64.0490406832977	-4622.154369491994	7.535629440685903	46.24293044908901	37.13615348581489	9.106776963274111	0	11	40	19	0	41.317306699068745	0.04090323540561939	0.014508566542754169	0.144692853324559	1.8486091661975123E-10	1.1445679887537976	0.40598355271571984	5.211686190716451E-10	0.003100498628249656	2.0	0.25	0.25	0.25	0.25	0.25991727095318834
320000	-4671.182517700495	-4615.225473517256	-55.95704418323832	-4615.225473517256	7.459171070190617	45.78672172415837	36.972635361983116	8.814086362175253	0	10	39	20	0	48.07558077377388	0.044890703045139986	0.009508780194772833	0.04164729064523684	1.52219416780818E-11	0.609875120465109	0.12918417563948492	7.186238924913278E-11	0.0038789670625437147	2.0	0.25	0.25	0.25	0.25	0.2224415199212238
321000	-4677.9092093227555	-4619.528994037473	-58.3802152852827	-4619.528994037473	8.022658676985216	48.32605900565848	37.47225883325466	10.853800172403808	0	10	39	20	0	43.38027539857482	0.04639294026819104	0.009612725158714332	0.09938039698766467	2.7854131366021417E-11	0.8198755658538095	0.16988012472022115	1.344296264951166E-10	0.003066777164390695	2.0	0.25	0.25	0.25	0.25	0.1448193989333182
322000	-4669.751667721864	-4616.0562731790915	-53.69539454277195	-4616.0562731790915	7.9009987813291875	46.59609570223379	35.996764647259226	10.599331054974549	0	10	39	20	0	59.889259334952264	0.04117537539814861	0.0059339883230810405	0.0808512094043388	2.319287883136841E-11	0.6736405872173047	0.09708169846292833	1.6093316003519317E-10	0.003514546362936205	2.0	0.25	0.25	0.25	0.25	0.18906493988010814
323000	-4673.720768447636	-4624.253237978996	-49.467530468640035	-4624.253237978996	8.29497250467161	47.393640349279316	38.90459436457893	8.489045984700391	0	10	39	20	0	60.42448918704085	0.03744481918181413	0.0036662571240872683	0.13848298051293492	1.1232655920451166E-10	1.143286723238708	0.11194026798730099	1.1472320561191935E-9	0.0033703696246999222	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
324000	-4678.6582278306805	-4628.920274543907	-49.737953286773795	-4628.920274543907	7.7455468542384835	45.325928328618865	36.85843072825253	8.467497600366364	0	10	39	20	0	52.146958542689234	0.03781069039914193	0.008166382440531656	0.12821675285593834	1.0299305916005719E-10	1.1842172871703256	0.2557681744933504	4.768621481444976E-10	0.003319032090692958	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
325000	-4672.136777644913	-4614.7598912985595	-57.37688634635377	-4614.7598912985595	7.73776704453891	46.2507950847985	35.96680246835404	10.283992616444465	0	10	39	20	0	49.81380108734371	0.04209662249448683	0.009804821676793815	0.09621246963576033	5.2407191660123943E-11	0.8841578691615396	0.20593125356786587	2.250082496180465E-10	0.0034508295653108726	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
326000	-4667.813944481491	-4613.4683839696245	-54.34556051186584	-4613.4683839696245	7.707335590243975	45.69876593293359	37.2033892115648	8.495376721368814	0	11	40	19	0	38.3637429147308	0.04498520791468125	0.011770360104994573	0.24600424685432581	1.845077009560446E-10	1.6817545814688626	0.4400303555261051	7.051710580923918E-10	0.0038222966599970242	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
327000	-4670.368631976215	-4609.539347512361	-60.82928446385342	-4609.539347512361	7.211996348295194	44.77547219117615	36.17385004483759	8.601622146338558	0	12	41	18	0	45.616639926201174	0.05414902152766138	0.008710557912133621	0.2051528837287933	1.4498316617582983E-10	1.583247668445692	0.25468549783862254	9.012851605598838E-10	0.003991911591628287	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
328000	-4660.143697722194	-4609.790010662435	-50.35368705975881	-4609.790010662435	7.278530254440981	43.32816947992674	36.19920542339361	7.128964056533123	0	12	41	18	0	46.73318823175892	0.04529969299234134	0.008205891186583417	0.45686364130206947	1.881094849225191E-10	2.7753100826110755	0.5027383419747375	1.038437108436175E-9	0.0035100944450125603	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
329000	-4665.444907655128	-4606.189801119154	-59.25510653597408	-4606.189801119154	6.931767167630223	45.10726903633511	35.56864632890533	9.538622707429777	0	11	40	19	0	47.563370913896854	0.04613350535398556	0.01113520684437262	0.17359064578880662	3.9471183005552745E-11	0.9295019430831807	0.22435313161355752	1.6353032844064848E-10	0.004193143907081059	2.0	0.25	0.25	0.25	0.25	0.2930603429662069
330000	-4667.001701328199	-4611.131095264629	-55.87060606356957	-4611.131095264629	7.211047916085384	44.50929593696058	35.019997988348216	9.489297948612364	0	11	40	19	0	33.10530487379579	0.06396860305564937	0.013839693485593777	0.13962165051071543	4.3802617595856774E-11	1.6935602174862354	0.3664040355706202	2.0246057188365166E-10	0.0034728865231134273	2.0	0.25	0.25	0.25	0.25	0.26048970141831773
331000	-4674.811036221726	-4617.06157353798	-57.749462683746025	-4617.06157353798	7.1540172894545435	44.67184634824222	34.99759118743104	9.674255160811173	0	11	40	19	0	31.86500544265137	0.0643083601599082	0.0110777347258007	0.05411864150375244	6.552341895310524E-11	1.1064558267930502	0.19059767819536624	3.803759278628403E-10	0.003853173711293675	2.0	0.25	0.25	0.25	0.25	0.26048970141831773
332000	-4661.361584073672	-4609.3785709115655	-51.98301316210687	-4609.3785709115655	7.1234989538866	43.9520451382264	35.38400988206365	8.568035256162766	0	11	40	19	0	36.43234730556702	0.06436173053475115	0.007821469843285331	0.09544339994170786	3.019461007667203E-11	1.3795200282599283	0.1676442539626452	2.48467026824251E-10	0.0037271811873329907	2.0	0.25	0.25	0.25	0.25	0.26048970141831773
333000	-4654.326635552463	-4608.190000266196	-46.13663528626724	-4608.190000266196	7.334419107473114	43.04976725103748	36.605844998825255	6.443922252212227	0	11	40	19	0	39.16909653561886	0.0627448226288326	0.006578282072930834	0.13804891032810038	3.819539101492043E-11	1.6365751543375857	0.17158153530002662	3.6431442250428527E-10	0.004091472341724917	2.0	0.25	0.25	0.25	0.25	0.26048970141831773
334000	-4671.004622390343	-4612.437620246565	-58.56700214377797	-4612.437620246565	8.411926917615638	47.8252350028434	38.3712416016414	9.453993401201988	0	10	39	20	0	39.85761996262013	0.06287067613100689	0.012002727734656106	0.0554652007155004	2.5545903401106854E-11	0.5673701217057023	0.1083174146468843	1.338102683582194E-10	0.0036311641309547454	2.0	0.25	0.25	0.25	0.25	0.26048970141831773
335000	-4683.638502933089	-4625.636303491202	-58.002199441887115	-4625.636303491202	7.980852817100006	47.252646961221934	38.0279699764096	9.224676984812332	0	11	40	19	0	25.40981200843472	0.08551151308010256	0.013015573705721827	0.06509736557318813	5.6616233941401974E-11	0.6630215293153157	0.10091747032005091	3.719651502644114E-10	0.0033836249620551977	2.0	0.25	0.25	0.25	0.25	0.26048970141831773
336000	-4682.471100805017	-4630.727363445455	-51.74373735956246	-4630.727363445455	8.357444452296289	45.24379653276026	36.12980705769372	9.113989475066525	0	10	39	20	0	25.85849009407857	0.08474666922736188	0.013590307174969507	0.1411281656236102	2.26950289560057E-10	1.4503735359422558	0.23258757012644815	1.4152204856578822E-9	0.0035393955830788034	2.0	0.25	0.25	0.25	0.25	0.22425120995283007
337000	-4671.4884906159405	-4623.095949052648	-48.39254156329247	-4623.095949052648	7.7134868575396744	43.87673765577715	33.254691176635816	10.622046479141343	0	9	38	21	0	13.005746812315447	0.11700054310233926	0.030951194157799976	0.017532842985653187	9.955913285742528E-12	0.48577862354974616	0.12850733933812317	3.763496993275521E-11	0.0038036143020358138	2.0	0.25	0.25	0.25	0.25	0.22425120995283007
338000	-4668.410955961422	-4615.286249042429	-53.12470691899329	-4615.286249042429	7.597589491597764	43.984600164588876	33.93319869153209	10.0514014730568	0	9	38	21	0	11.778660037219222	0.11811535921990923	0.033657241084075404	0.0186643544970273	7.641230447003378E-12	0.5154264420197114	0.14687194057350447	2.681582476933746E-11	0.003930235894424455	2.0	0.25	0.25	0.25	0.25	0.22425120995283007
339000	-4671.422021833552	-4613.472375208385	-57.94964662516766	-4613.472375208385	7.242974737534683	44.52659112954496	35.10933288407533	9.417258245469629	0	10	39	20	0	11.750280398686334	0.17861851186061195	0.04980406830100411	0.03970152772145831	8.526050514306862E-12	0.9617525606583291	0.2681647591884093	3.0578033218286167E-11	0.0037007919363791636	2.0	0.25	0.25	0.25	0.25	0.22425120995283007
340000	-4679.818308904764	-4616.438259257556	-63.38004964720882	-4616.438259257556	7.382051278222052	45.631089008122395	36.89317722614262	8.737911781979776	0	12	41	18	0	12.050064046873258	0.14906040788773348	0.05046569670046634	0.09293153582830449	3.5839908459355445E-11	1.4507770153100024	0.4911731684632495	1.0586025207021833E-10	0.0035726108104692203	2.0	0.25	0.25	0.25	0.25	0.22425120995283007
341000	-4677.79212966389	-4611.195842710193	-66.59628695369682	-4611.195842710193	7.386672106048561	45.535495379227214	37.515635082249176	8.019860296978024	0	13	42	17	0	10.811408259450008	0.22425003278037034	0.05987900101201977	0.08752115143357891	9.264543025821463E-10	1.5159445608555027	0.40478587569499036	3.4696204714881166E-9	0.003881937299661999	2.0	0.25	0.25	0.25	0.25	0.22425120995283007
342000	-4675.414277888692	-4612.132944216564	-63.28133367212757	-4612.132944216564	7.646654554282206	46.0336336679843	36.61216383964569	9.42146982833859	0	10	39	20	0	7.4899658149632184	0.32184777678225573	0.04642017421546991	0.05848278526492538	5.435485199323711E-10	0.8577321434168975	0.12371089191819443	3.768617539035842E-9	0.003295074260780434	2.0	0.25	0.25	0.25	0.25	0.12308528559637025
343000	-4687.697689808954	-4628.803698692054	-58.893991116900416	-4628.803698692054	7.937993823484406	46.514891408889966	36.97528453392777	9.539606874962196	0	10	39	20	0	4.758667113888548	0.32095929642647764	0.06333342846961587	0.08724027249522388	4.698857662842993E-10	1.3388655719970042	0.26419221340089033	2.381273343188391E-9	0.003770038254060366	2.0	0.25	0.25	0.25	0.25	0.12308528559637025
